timestamp,t_capture,t_preprocess,t_decision,t_total
1759904103.5119374,0.0035408000003371853,0.0001565000002301531,5.430000055639539e-05,0.003751600001123734
1759904103.519404,0.007244599999467027,0.0001508999994257465,5.5100001191021875e-05,0.007450600000083796
1759904103.5291078,0.009470599999986007,0.00015939999866532162,5.720000081055332e-05,0.009687199999461882
1759904103.5332553,0.003924800001186668,0.00015009999879112002,5.609999971056823e-05,0.004130999999688356
1759904103.543198,0.0097167999992962,0.00015309999980672728,5.610000152955763e-05,0.009926000000632484
1759904103.547349,0.00392209999881743,0.00015359999997599516,5.7800001741270535e-05,0.004133500000534696
1759904103.5564826,0.008904800000891555,0.00015460000031453092,5.579999924520962e-05,0.009115200000451296
1759904103.5602028,0.0034106999992218334,0.00014370000099006575,4.979999903298449e-05,0.0036041999992448837
1759904103.567893,0.007470500000636093,0.00014960000044084154,5.500000042957254e-05,0.007675100001506507
1759904103.577176,0.009063899999091518,0.0001506000007793773,5.2200000936863944e-05,0.00926670000080776
1759904103.5819433,0.004530500000328175,0.0001633000010770047,5.7499999456922524e-05,0.004751300000862102
1759904103.591418,0.009156000000075437,0.0001933999992616009,0.00010819999988598283,0.00945759999922302
1759904103.595423,0.0036796000003960216,0.00024250000024039764,6.889999895065557e-05,0.003990999999587075
1759904103.6032372,0.007542999999714084,0.00015180000082182232,0.00010119999933522195,0.007795999999871128
1759904103.6132782,0.009778900001037982,0.00015189999976428226,9.379999937664252e-05,0.010024600000178907
1759904103.616472,0.0029780999993818114,0.0001429999992978992,5.1300001359777525e-05,0.003172400000039488
1759904103.625734,0.009029200000441051,0.00015329999951063655,5.539999983739108e-05,0.009237899999789079
1759904103.6320908,0.006130300000222633,0.0001534000002720859,5.720000081055332e-05,0.006340900001305272
1759904103.6404388,0.008126499998979853,0.0001472000003559515,5.650000093737617e-05,0.00833020000027318
1759904103.6437218,0.0030222000004869187,0.00019740000061574392,4.7599998652003706e-05,0.0032671999997546664
1759904103.6512494,0.007314599999517668,0.00014560000090568792,5.380000038712751e-05,0.0075140000008104835
1759904103.6606195,0.009035700000822544,0.00024589999884483404,7.18000010238029e-05,0.009353400000691181
1759904103.6653175,0.004468200000701472,0.00015630000052624382,5.5900000006658956e-05,0.004680400001234375
1759904103.6746879,0.009151500000371016,0.00014769999870622996,5.430000055639539e-05,0.009353499999633641
1759904103.678849,0.0038492000003316207,0.00021939999896858353,7.550000009359792e-05,0.004144099999393802
1759904103.6860845,0.0070173999993130565,0.00014419999934034422,5.290000081004109e-05,0.007214499999463442
1759904103.6964357,0.010102899999765214,0.0001675000003160676,6.430000030377414e-05,0.010334700000385055
1759904103.700135,0.0034824000013031764,0.00014240000018617138,5.269999928714242e-05,0.00367750000077649
1759904103.7094684,0.00909719999981462,0.0001632999992580153,5.760000021837186e-05,0.009318099999291007
1759904103.7145572,0.0048610000012558885,0.00015559999883407727,5.390000114857685e-05,0.005070500001238543
1759904103.7234478,0.008600499999374733,0.00016030000006139744,0.00011160000030940864,0.00887239999974554
1759904103.7269206,0.0032637999993312405,0.00013639999997394625,5.1799999710056e-05,0.003451999999015243
1759904103.7350204,0.007871400001022266,0.0001480999999330379,5.579999924520962e-05,0.008075300000200514
1759904103.744731,0.009271999999327818,0.00035799999932351056,6.430000030377414e-05,0.009694299998955103
1759904103.7486062,0.0036538000003929483,0.00014449999980570283,5.439999949885532e-05,0.0038526999996975064
1759904103.7578897,0.009026599998833262,0.0001554000009491574,8.39000003907131e-05,0.009265900000173133
1759904103.76229,0.004142400001001079,0.00018069999896397348,5.849999979545828e-05,0.00438159999976051
1759904103.7697403,0.007228299999042065,0.00014830000145593658,5.419999979494605e-05,0.0074308000002929475
1759904103.77948,0.009446699999898556,0.00022179999905347358,5.439999949885532e-05,0.009722899998450885
1759904103.7832897,0.003571400000510039,0.00014430000010179356,7.749999895168003e-05,0.0037931999995635124
1759904103.7936366,0.009963999998944928,0.0002804000014293706,7.619999996677507e-05,0.010320600000341074
1759904103.7978332,0.003970699999626959,0.0001475000008213101,5.5700000302749686e-05,0.0041739000007510185
1759904103.8079433,0.00988580000012007,0.0001523000009910902,5.439999949885532e-05,0.010092500000610016
1759904103.8104188,0.0022057999995013233,0.00014109999938227702,0.0001114999995479593,0.0024583999984315597
1759904103.818439,0.007802600001014071,0.0001449999999749707,5.4299998737405986e-05,0.008001899999726447
1759904103.8275313,0.008764100000917097,0.00015449999955308158,0.00015829999938432593,0.009076899999854504
1759904103.8322403,0.0044875999992655125,0.00014990000090620015,5.5700000302749686e-05,0.004693200000474462
1759904103.8418107,0.009314000000813394,0.00018169999930250924,5.8200001149089076e-05,0.009553900001264992
1759904103.8454034,0.003333599999677972,0.00018850000014936086,5.2600000344682485e-05,0.0035747000001720153
1759904103.852871,0.007252299999890965,0.00014600000031350646,5.360000068321824e-05,0.00745190000088769
1759904103.8629053,0.009721700000227429,0.00021949999973003287,7.709999954386149e-05,0.010018299999501323
1759904103.8668416,0.00371140000061132,0.00014709999959450215,5.549999877985101e-05,0.003913999998985673
1759904103.876682,0.009581599999364698,0.00016150000010384247,7.949999962875154e-05,0.009822599999097292
1759904103.881878,0.004837999998926534,0.00025290000121458434,8.189999971364159e-05,0.00517279999985476
1759904103.8958738,0.013307899998835637,0.0005621000000246568,9.920000047713984e-05,0.013969199999337434
1759904103.9022803,0.006074099999750615,0.0002206999997724779,8.469999920635018e-05,0.006379499998729443
1759904103.9112914,0.008705000000190921,0.00021489999926416203,6.460000076913275e-05,0.008984500000224216
1759904103.9159365,0.004418700000314857,0.00014969999938330147,5.8700001318356954e-05,0.004627100001016515
1759904103.9246092,0.00844890000007581,0.0001452999986213399,6.170000051497482e-05,0.008655899999212124
1759904103.9290874,0.004204200000458513,0.00017810000099416357,7.949999962875154e-05,0.0044618000010814285
1759904103.9359283,0.006616399999984424,0.00015009999879112002,5.48999996681232e-05,0.006821399998443667
1759904103.947001,0.010848600000826991,0.00015159999929892365,5.720000081055332e-05,0.011057400000936468
1759904103.9594038,0.012178999999377993,0.00015040000107546803,5.6400000175926834e-05,0.012385800000629388
1759904103.964306,0.004674800000429968,0.00015150000035646372,5.849999979545828e-05,0.00488480000058189
1759904103.9733548,0.008828199999697972,0.00014869999904476572,5.4700001783203334e-05,0.009031600000525941
1759904103.9768372,0.0032761000002210494,0.00014059999921300914,4.889999945589807e-05,0.0034655999988899566
1759904103.9847727,0.007700199999817414,0.00014689999989059288,7.370000093942508e-05,0.007920800000647432
1759904103.9942539,0.009255099999791128,0.00014860000010230578,6.0200000007171184e-05,0.009463899999900605
1759904103.9987974,0.004324600000472856,0.00014729999929841142,5.330000021785963e-05,0.004525199999989127
1759904104.0079935,0.008975599999757833,0.00014849999934085645,5.5900000006658956e-05,0.009179999999105348
1759904104.0119815,0.0036737999998877058,0.00022199999875738285,7.550000009359792e-05,0.0039712999987386866
1759904104.0198808,0.007669900000109919,0.00015170000006037299,5.469999996421393e-05,0.007876300000134506
1759904104.0291348,0.008778100000199629,0.00021659999947587494,0.00024159999884432182,0.009236299998519826
1759904104.033509,0.004139499998927931,0.0001568000006955117,5.539999983739108e-05,0.004351699999460834
1759904104.043493,0.009761799999978393,0.00014929999997548293,5.6999999287654646e-05,0.009968099999241531
1759904104.0478537,0.004140700000789366,0.00014759999976377003,5.5900000006658956e-05,0.004344200000559795
1759904104.056531,0.008448300000964082,0.00015619999976479448,5.5700000302749686e-05,0.008660200001031626
1759904104.0601647,0.0034352999991824618,0.00013720000060857274,4.459999945538584e-05,0.0036170999992464203
1759904104.0679114,0.007531600000220351,0.0001458000006095972,5.529999907594174e-05,0.00773269999990589
1759904104.0773003,0.009170399998765788,0.0001478000012866687,5.4799998906673864e-05,0.00937299999895913
1759904104.081862,0.004261399999450077,0.00021080000078654848,7.299999924725853e-05,0.004545199999483884
1759904104.091043,0.008949099999881582,0.00016010000035748817,5.410000085248612e-05,0.009163300001091557
1759904104.0955257,0.004107300001123804,0.0002271999983349815,0.00013130000115779694,0.004465800000616582
1759904104.1028502,0.007100900000295951,0.00014770000052521937,5.309999869496096e-05,0.007301699999516131
1759904104.1127195,0.009495699998296914,0.00023970000074768905,6.98000003467314e-05,0.009805199999391334
1759904104.1167324,0.003789100001085899,0.00014929999997548293,5.400000009103678e-05,0.0039924000011524186
1759904104.1256764,0.00872929999968619,0.00014689999989059288,5.160000000614673e-05,0.00892779999958293
1759904104.13095,0.005052799999248236,0.00014999999984866008,5.559999954130035e-05,0.005258399998638197
1759904104.139793,0.008622100000138744,0.00014989999908721074,5.520000013348181e-05,0.008827199999359436
1759904104.1436236,0.0035600999999587657,0.00019799999972747173,5.63000012334669e-05,0.0038144000009197043
1759904104.151166,0.007323499999984051,0.00014700000065204222,5.520000013348181e-05,0.007525700000769575
1759904104.1604912,0.009101300000111223,0.00014969999938330147,5.729999975301325e-05,0.009308299999247538
1759904104.1652815,0.0045702999996137805,0.0001480999999330379,5.410000085248612e-05,0.0047725000003993046
1759904104.174578,0.008989400001155445,0.00017279999883612618,0.00011530000119819306,0.009277500001189765
1759904104.1788123,0.0039044999994075624,0.00022060000083001796,7.360000017797574e-05,0.004198700000415556
1759904104.1859818,0.006944200000361889,0.00014869999904476572,5.509999937203247e-05,0.007147999998778687
1759904104.1965754,0.010349600001063664,0.00017130000014731195,5.649999911838677e-05,0.010577400000329362
1759904104.1998067,0.0030149000012897886,0.00014539999938278925,5.360000068321824e-05,0.003213900001355796
1759904104.209524,0.009496000000581262,0.00014849999934085645,5.650000093737617e-05,0.009701000000859494
1759904104.214303,0.004557800000839052,0.0001508999994257465,5.450000026030466e-05,0.004763200000525103
1759904104.2231495,0.008630600001197308,0.00014600000031350646,5.339999916031957e-05,0.008830000000671134
1759904104.2268424,0.0034928999994008336,0.00013489999946614262,4.8800000513438135e-05,0.0036765999993804144
1759904104.2346437,0.007578299999295268,0.00014829999963694718,5.980000059935264e-05,0.007786399999531568
1759904104.24558,0.010561799999777577,0.00026080000134243164,9.709999903861899e-05,0.010919700000158628
1759904104.2582014,0.012371099999654689,0.0001711999993858626,5.5900000006658956e-05,0.01259819999904721
1759904104.2622488,0.0037009999996371334,0.0002737000013439683,5.579999924520962e-05,0.004030500000226311
1759904104.2697797,0.0073088999997708015,0.00015279999934136868,5.3699999625678174e-05,0.007515399998737848
1759904104.2791948,0.009187999999994645,0.000152900000102818,5.7499999456922524e-05,0.009398399999554385
1759904104.2833102,0.0039046000001690118,0.00014240000018617138,5.0499998906161636e-05,0.004097499999261345
1759904104.2925706,0.009023700000398094,0.00016110000069602393,5.899999996472616e-05,0.009243800001058844
1759904104.2977414,0.00494549999893934,0.00015180000082182232,5.5500000598840415e-05,0.005152800000360003
1759904104.3065002,0.008537600000636303,0.0001498000001447508,5.450000026030466e-05,0.008741900001041358
1759904104.3101256,0.0034331999995629303,0.0001319999992119847,4.430000080901664e-05,0.0036094999995839316
1759904104.317914,0.007574000001113745,0.0001467000001866836,5.48999996681232e-05,0.007775600000968552
1759904104.3271797,0.00901970000086294,0.00014999999984866008,7.949999962875154e-05,0.009249200000340352
1759904104.3318431,0.004440499998963787,0.00014940000073693227,5.5900000006658956e-05,0.0046457999997073784
1759904104.3413608,0.009185699998852215,0.00014770000052521937,0.00016529999993508682,0.009498699999312521
1759904104.3457909,0.004114199999094126,0.00021700000070268288,7.779999941703863e-05,0.004408999999213847
1759904104.3532205,0.0072041000003082445,0.00014650000048277434,5.529999907594174e-05,0.007405899999866961
1759904104.3631256,0.00957860000016808,0.0002266000010422431,8.419999903708231e-05,0.009889400000247406
1759904104.3666131,0.003259799999796087,0.00015580000035697594,5.129999954078812e-05,0.003466899999693851
1759904104.3760014,0.009156000000075437,0.00014679999912914354,6.87000010657357e-05,0.009371500000270316
1759904104.3814929,0.0051758999998128274,0.00023440000040864106,5.650000093737617e-05,0.005466800001158845
1759904104.3897934,0.008079100000031758,0.00014929999997548293,5.529999907594174e-05,0.008283699999083183
1759904104.3937259,0.0036999999992985977,0.00016370000048482325,5.239999882178381e-05,0.003916099998605205
1759904104.4011822,0.007235699999000644,0.00014990000090620015,5.419999979494605e-05,0.0074397999997017905
1759904104.4106112,0.009171300000161864,0.00018319999981031287,5.7499999456922524e-05,0.0094119999994291
1759904104.4151368,0.004304500000216649,0.00014770000052521937,5.690000034519471e-05,0.004509100001087063
1759904104.4245007,0.009134800000538235,0.00015270000039890874,5.869999949936755e-05,0.009346200000436511
1759904104.428826,0.003963300001487369,0.00016239999968092889,0.000177399999301997,0.004303100000470295
1759904104.4360182,0.006975800000873278,0.00014569999984814785,5.469999996421393e-05,0.00717620000068564
1759904104.4466405,0.010391299998445902,0.00015910000001895241,5.5500000598840415e-05,0.010605899999063695
1759904104.4501646,0.0033088000000134343,0.0001475000008213101,5.239999882178381e-05,0.0035086999996565282
1759904104.459119,0.008702400000402122,0.00016879999930097256,6.779999966965988e-05,0.008938999999372754
1759904104.4644258,0.005043099999966216,0.00019069999871135224,5.5900000006658956e-05,0.0052896999986842275
1759904104.4733067,0.008657300000777468,0.00015079999866429716,5.540000165638048e-05,0.008863500001098146
1759904104.4768126,0.00330490000123973,0.00013789999866276048,4.710000030172523e-05,0.0034899000002042158
1759904104.484511,0.007477499999367865,0.00015130000065255444,5.520000013348181e-05,0.007684000000153901
1759904104.4940228,0.009288999999625958,0.00015170000006037299,5.450000026030466e-05,0.009495199999946635
1759904104.498507,0.004261300000507617,0.00014870000086375512,5.639999835693743e-05,0.00446639999972831
1759904104.5078032,0.009038800000780611,0.0001489000005676644,9.189999946102034e-05,0.009279600000809296
1759904104.512274,0.004225999999107444,0.00016119999963848386,6.550000034621917e-05,0.004452699999092147
